GeneName	RMS.FPNormalsStatus	RMS.FNNormalsStatus	EWSNormalsStatus	ASPSNormalsStatus	DSRCTNormalsStatus	HBLNormalsStatus	MLNormalsStatus	NB.MYCN.NANormalsStatus	NB.MYCN.ANormalsStatus	NB.UnknownNormalsStatus	OSNormalsStatus	SSNormalsStatus	TeratomaNormalsStatus	UDSNormalsStatus	YSTNormalsStatus	WTNormalsStatus	CCSKNormalsStatus	RowSum
GRAMD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC16A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OXA1L	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC7A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRIA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIK3AP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VSIG4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDIA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FZD7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC26A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RASA2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMBIM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NAT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MCU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GNA14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GNAQ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WIF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UGT2B4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNMA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DPY19L4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTSL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ART3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDN17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDN8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPAN7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SORCS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SFXN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C14orf2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FUT6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTDSS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNS2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRFN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPTN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SAMD8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
UNC5D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MS4A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FRRS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HIAT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX6A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LHFPL4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EXOG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP2B2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC6A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C8A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1orf27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRP8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STEAP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR5A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDN12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MMP14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FZD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SUSD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMED6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLEC18A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ST3GAL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACNA1D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AASDH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TSPAN18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CREB3L1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C2CD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC38A10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SVOPL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BRAF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC34A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC37A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SPPL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RAB28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEGF11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEX10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RER1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EXTL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GALNT14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
XKR8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNNM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ESYT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLSTN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COLEC12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC13A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
RHBDL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NRG2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4GALT5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD1D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD1A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD1C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD1B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD1E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GDPD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMED4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGPAT6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PKD1L1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLAMF8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NBL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HTR6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
F11R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EDA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VWA5B1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B4GALT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC5A11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FCER1G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPZ	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACHD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPB41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALG8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNAR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IFNGR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SV2A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP5G1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GJD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDN14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCUBE1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADIPOR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP13A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CES5A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C1R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
THEM4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMFR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ACE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EFCAB14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZDHHC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LYPD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCDC107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFRSF13C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTGIR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CALM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FNDC5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPAMD8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMPRSS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC37A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
G6PD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AGPAT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ICOSLG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDND2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CACFD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FCN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ST6GALNAC6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZDHHC12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPAPDC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPZL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AMICA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TLCD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCSK7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD3G	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCR5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL6R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHRNB2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANO10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM189B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAQR6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCR5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTH1R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FCRL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AZGP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYP3A4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LY6K	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LY6E	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTGER1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MUM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL26A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ORAI2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MGAT4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MFSD12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NPHS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX7A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLXDC1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PGAP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRIN2C	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SIGLEC11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SIGLEC16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MPP3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CD300LG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EMC10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM171A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AQP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TREML1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCL16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCIMP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TNFSF13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SSTR5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NTN3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAQR4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADCY9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CYB561A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STX5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITIH3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ZFPL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRP5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TPCN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDZK1IP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC1A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM151A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BSND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPAP2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC45A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KNCN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC25A34	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDPN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRC38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MATN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAPTM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SDC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMCO4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALPL	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
WNT4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SCNN1D	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MXRA8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEGF6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL23R	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TM2D1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNAJB4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ELTD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3GALT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NTNG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
VCAM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EXTL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC30A7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CADM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OR2M5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DDR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NCSTN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLAMF6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
OLFML2B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FCGR3B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC9C2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FLVCR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SNED1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CNST	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
B3GALNT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAIM3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PIGR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CAPN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PEX13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LRRTM1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNF1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PQLC3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNJ3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FRZB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC16A14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGCB	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SGPP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PDLIM5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BMP10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
S100A9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TGFA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FZD5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ALPP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRG1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GABRB1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PAQR3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NIPAL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ANTXR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PBXIP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLDN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DCST1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL6A3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EOGT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC22A15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CCKAR	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ATP1A1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC15A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM183A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IGFBP7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CXCR1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TMEM79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADORA1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KIAA1524	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TGFBR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDAC11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FCRL4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
TRAT1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBLN2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
STT3B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
NFASC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FCRL1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLC2A2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTLA4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ICOS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
C3orf17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CDS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PTPN13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ADAMTS9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CLRN1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SLMAP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SMIM14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABHD6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DNASE1L3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IL17RC	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CRELD1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PRRT3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PCOLCE2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PPBP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
PLSCR2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
